stop_sequence,stop_id,schedule_relationship,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty
11,737,SCHEDULED,-15,1658405265,30,12,1658405265,30
12,738,SCHEDULED,-41,1658405299,30,-18,1658405299,30
13,49,SCHEDULED,-115,1658405465,30,-115,1658405465,30
14,32,SCHEDULED,-109,1658405531,30,-109,1658405531,30
15,36,SCHEDULED,-60,1658405640,30,-60,1658405640,30
16,44,SCHEDULED,-27,1658405793,30,-27,1658405793,30
17,11168,SCHEDULED,-50,1658405950,30,-50,1658405950,30
18,1078,SCHEDULED,-56,1658406064,30,-56,1658406064,30
19,1080,SCHEDULED,-76,1658406104,30,-76,1658406104,30
20,1075,SCHEDULED,-72,1658406168,30,-72,1658406168,30
21,1073,SCHEDULED,-100,1658406200,30,-100,1658406200,30
22,1065,SCHEDULED,-61,1658406239,30,-61,1658406239,30
23,1063,SCHEDULED,-72,1658406288,30,-72,1658406288,30
24,1060,SCHEDULED,-149,1658406331,30,-149,1658406331,30
25,1139,SCHEDULED,-163,1658406377,30,-163,1658406377,30
26,1140,SCHEDULED,-201,1658406399,30,-201,1658406399,30
27,1141,SCHEDULED,-224,1658406436,30,-224,1658406436,30
28,1135,SCHEDULED,-243,1658406477,30,-243,1658406477,30
29,1129,SCHEDULED,-269,1658406511,30,-269,1658406511,30
30,1132,SCHEDULED,-277,1658406563,30,-277,1658406563,30
1,1132,SCHEDULED,0,0,0,0,0,0
2,1133,SCHEDULED,7,1658407807,30,7,1658407807,30
3,1128,SCHEDULED,-10,1658407850,30,-10,1658407850,30
4,1134,SCHEDULED,-44,1658407876,30,-44,1658407876,30
5,1136,SCHEDULED,-58,1658407922,30,-58,1658407922,30
6,1137,SCHEDULED,-92,1658407948,30,-92,1658407948,30
7,1138,SCHEDULED,-134,1658407966,30,-134,1658407966,30
8,1061,SCHEDULED,-136,1658408024,30,-136,1658408024,30
9,1062,SCHEDULED,-162,1658408058,30,-162,1658408058,30
10,1064,SCHEDULED,-130,1658408090,30,-130,1658408090,30
11,1070,SCHEDULED,-133,1658408147,30,-133,1658408147,30
12,1074,SCHEDULED,-156,1658408184,30,-156,1658408184,30
13,1076,SCHEDULED,-131,1658408269,30,-131,1658408269,30
14,1077,SCHEDULED,-131,1658408329,30,-131,1658408329,30
15,10802,SCHEDULED,-68,1658408452,30,-68,1658408452,30
16,20,SCHEDULED,-134,1658408626,30,-134,1658408626,30
17,26,SCHEDULED,-65,1658408755,30,-65,1658408755,30
18,29,SCHEDULED,-49,1658408831,30,-49,1658408831,30
20,1090,SCHEDULED,46,1658405266,30,72,1658405266,30
26,220,SCHEDULED,468,1658405268,30,492,1658405268,30
27,35,SCHEDULED,349,1658405389,30,349,1658405389,30
28,42,SCHEDULED,373,1658405533,30,373,1658405533,30
29,117,SCHEDULED,302,1658405642,30,302,1658405642,30
30,119,SCHEDULED,297,1658405697,30,297,1658405697,30
31,1,SCHEDULED,282,1658405742,30,282,1658405742,30
1,1,SCHEDULED,0,0,0,0,0,0
2,17,SCHEDULED,-22,1658408618,30,-22,1658408618,30
3,23,SCHEDULED,14,1658408714,30,14,1658408714,30
4,28,SCHEDULED,12,1658408832,30,12,1658408832,30
1,4193,SCHEDULED,0,0,0,0,0,0
2,4034,SCHEDULED,-6,1658405814,30,-6,1658405814,30
3,3982,SCHEDULED,-13,1658405867,30,-13,1658405867,30
4,3985,SCHEDULED,-47,1658405893,30,-47,1658405893,30
5,3993,SCHEDULED,2,1658405942,30,2,1658405942,30
6,4436,SCHEDULED,-19,1658406041,30,-19,1658406041,30
7,4439,SCHEDULED,1,1658406121,30,1,1658406121,30
8,4487,SCHEDULED,-13,1658406167,30,-13,1658406167,30
9,4479,SCHEDULED,-30,1658406270,30,-30,1658406270,30
10,4404,SCHEDULED,-12,1658406348,30,-12,1658406348,30
11,5118,SCHEDULED,6,1658406426,30,6,1658406426,30
12,5122,SCHEDULED,-17,1658406523,30,-17,1658406523,30
13,10077,SCHEDULED,13,1658406613,30,13,1658406613,30
14,2002,SCHEDULED,-10,1658406710,30,-10,1658406710,30
15,899,SCHEDULED,20,1658406860,30,20,1658406860,30
16,893,SCHEDULED,80,1658406980,30,80,1658406980,30
17,10792,SCHEDULED,24,1658407104,30,24,1658407104,30
18,10780,SCHEDULED,-6,1658407194,30,-6,1658407194,30
19,10866,SCHEDULED,-93,1658407407,30,-93,1658407407,30
20,1090,SCHEDULED,-174,1658407506,30,-93,1658407506,30
19,4033,SCHEDULED,123,1658405283,30,132,1658405283,30
20,4004,SCHEDULED,75,1658405415,30,75,1658405415,30
1,206,SCHEDULED,0,0,0,0,0,0
2,219,SCHEDULED,26,1658408786,30,26,1658408786,30
15,600034,SCHEDULED,147,1658405367,30,177,1658405367,30
16,600012,SCHEDULED,139,1658405659,30,169,1658405659,30
17,600006,SCHEDULED,146,1658405786,30,176,1658405786,30
18,600085,SCHEDULED,138,1658405958,30,168,1658405958,30
19,600051,SCHEDULED,152,1658406092,30,182,1658406092,30
20,600053,SCHEDULED,158,1658406338,30,188,1658406338,30
21,600054,SCHEDULED,141,1658406441,30,171,1658406441,30
22,600197,SCHEDULED,139,1658406559,30,169,1658406559,30
23,600199,SCHEDULED,143,1658406683,30,173,1658406683,30
24,600201,SCHEDULED,152,1658406812,30,182,1658406812,30
25,600203,SCHEDULED,152,1658406992,30,182,1658406992,30
26,600206,SCHEDULED,183,1658407143,30,213,1658407143,30
27,600209,SCHEDULED,183,1658407263,30,213,1658407263,30
28,600212,SCHEDULED,131,1658407391,30,161,1658407391,30
29,600215,SCHEDULED,129,1658407509,30,159,1658407509,30
30,600218,SCHEDULED,186,1658407626,30,216,1658407626,30
31,600221,SCHEDULED,187,1658407747,30,217,1658407747,30
32,600224,SCHEDULED,162,1658408022,30,192,1658408022,30
33,600226,SCHEDULED,158,1658408138,30,188,1658408138,30
34,600228,SCHEDULED,136,1658408356,30,166,1658408356,30
35,600230,SCHEDULED,184,1658408524,30,214,1658408524,30
36,600232,SCHEDULED,147,1658408727,30,177,1658408727,30
37,600235,SCHEDULED,166,1658408866,30,196,1658408866,30
38,600237,SCHEDULED,144,1658409024,30,174,1658409024,30
39,600239,SCHEDULED,204,1658409264,30,204,1658409264,30
1,204,SCHEDULED,0,0,0,0,0,0
2,218,SCHEDULED,28,1658405848,30,28,1658405848,30
3,33,SCHEDULED,40,1658405980,30,40,1658405980,30
4,39,SCHEDULED,59,1658406119,30,59,1658406119,30
5,46,SCHEDULED,111,1658406231,30,111,1658406231,30
6,11168,SCHEDULED,55,1658406355,30,55,1658406355,30
7,19064,SCHEDULED,73,1658406493,30,73,1658406493,30
8,19063,SCHEDULED,43,1658406583,30,43,1658406583,30
9,19062,SCHEDULED,5,1658406665,30,5,1658406665,30
10,19066,SCHEDULED,20,1658406740,30,20,1658406740,30
11,3053,SCHEDULED,-2,1658406778,30,-2,1658406778,30
12,3054,SCHEDULED,82,1658406862,30,82,1658406862,30
13,3055,SCHEDULED,-11,1658406889,30,-11,1658406889,30
14,3056,SCHEDULED,20,1658406920,30,20,1658406920,30
15,3057,SCHEDULED,-13,1658406947,30,-13,1658406947,30
16,3058,SCHEDULED,10,1658406970,30,10,1658406970,30
17,2461,SCHEDULED,4,1658407024,30,4,1658407024,30
18,2462,SCHEDULED,-3,1658407077,30,-3,1658407077,30
19,2483,SCHEDULED,50,1658407130,30,50,1658407130,30
20,2484,SCHEDULED,9,1658407149,30,9,1658407149,30
21,10190,SCHEDULED,47,1658407187,30,47,1658407187,30
22,2569,SCHEDULED,101,1658407241,30,101,1658407241,30
23,10182,SCHEDULED,85,1658407285,30,85,1658407285,30
24,2572,SCHEDULED,58,1658407318,30,58,1658407318,30
25,2573,SCHEDULED,74,1658407334,30,74,1658407334,30
26,2574,SCHEDULED,97,1658407357,30,97,1658407357,30
27,2575,SCHEDULED,53,1658407373,30,53,1658407373,30
28,2576,SCHEDULED,75,1658407395,30,75,1658407395,30
29,2578,SCHEDULED,63,1658407443,30,63,1658407443,30
30,2579,SCHEDULED,37,1658407477,30,37,1658407477,30
31,2580,SCHEDULED,58,1658407498,30,58,1658407498,30
32,2581,SCHEDULED,26,1658407526,30,26,1658407526,30
33,2584,SCHEDULED,-4,1658407556,30,-4,1658407556,30
34,6326,SCHEDULED,-6,1658407614,30,-6,1658407614,30
35,6327,SCHEDULED,17,1658407637,30,17,1658407637,30
36,6240,SCHEDULED,-3,1658407677,30,-3,1658407677,30
37,6242,SCHEDULED,-30,1658407710,30,-30,1658407710,30
38,6234,SCHEDULED,9,1658407749,30,9,1658407749,30
39,6236,SCHEDULED,-25,1658407775,30,-25,1658407775,30
40,6238,SCHEDULED,-6,1658407794,30,-6,1658407794,30
41,6275,SCHEDULED,-9,1658407851,30,-9,1658407851,30
42,6302,SCHEDULED,-12,1658407908,30,-12,1658407908,30
43,5965,SCHEDULED,53,1658408033,30,53,1658408033,30
44,5963,SCHEDULED,29,1658408069,30,29,1658408069,30
45,5962,SCHEDULED,5,1658408105,30,5,1658408105,30
46,5960,SCHEDULED,19,1658408119,30,19,1658408119,30
47,5958,SCHEDULED,48,1658408148,30,48,1658408148,30
48,5976,SCHEDULED,29,1658408189,30,29,1658408189,30
49,5978,SCHEDULED,59,1658408219,30,59,1658408219,30
50,10938,SCHEDULED,80,1658408240,30,80,1658408240,30
51,5903,SCHEDULED,49,1658408269,30,49,1658408269,30
52,5900,SCHEDULED,-1,1658408339,30,-1,1658408339,30
53,5950,SCHEDULED,-41,1658408359,30,-41,1658408359,30
54,5991,SCHEDULED,-78,1658408382,30,-78,1658408382,30
55,5982,SCHEDULED,-132,1658408448,30,-78,1658408448,30
1,5982,SCHEDULED,-963,1658405037,30,0,1658405037,30
2,10183,SCHEDULED,-18,1658406042,30,-18,1658406042,30
3,5902,SCHEDULED,23,1658406143,30,23,1658406143,30
4,10939,SCHEDULED,0,1658406180,30,0,1658406180,30
5,5977,SCHEDULED,25,1658406205,30,25,1658406205,30
6,5979,SCHEDULED,-15,1658406225,30,-15,1658406225,30
7,5957,SCHEDULED,33,1658406273,30,33,1658406273,30
8,5961,SCHEDULED,3,1658406303,30,3,1658406303,30
9,5964,SCHEDULED,21,1658406321,30,21,1658406321,30
10,5966,SCHEDULED,-6,1658406354,30,-6,1658406354,30
11,5967,SCHEDULED,26,1658406386,30,26,1658406386,30
12,6295,SCHEDULED,54,1658406534,30,54,1658406534,30
13,6276,SCHEDULED,27,1658406627,30,27,1658406627,30
14,6237,SCHEDULED,32,1658406692,30,32,1658406692,30
15,6235,SCHEDULED,90,1658406750,30,90,1658406750,30
16,6241,SCHEDULED,66,1658406786,30,66,1658406786,30
17,6239,SCHEDULED,42,1658406822,30,42,1658406822,30
18,6325,SCHEDULED,92,1658406872,30,92,1658406872,30
19,2554,SCHEDULED,83,1658406923,30,83,1658406923,30
20,2555,SCHEDULED,97,1658406937,30,97,1658406937,30
21,2556,SCHEDULED,61,1658406961,30,61,1658406961,30
22,2557,SCHEDULED,38,1658406998,30,38,1658406998,30
23,2558,SCHEDULED,57,1658407017,30,57,1658407017,30
24,2559,SCHEDULED,23,1658407043,30,23,1658407043,30
25,2561,SCHEDULED,18,1658407098,30,18,1658407098,30
26,2562,SCHEDULED,44,1658407124,30,44,1658407124,30
27,2564,SCHEDULED,19,1658407159,30,19,1658407159,30
28,2565,SCHEDULED,-14,1658407186,30,-14,1658407186,30
29,2567,SCHEDULED,13,1658407213,30,13,1658407213,30
30,2566,SCHEDULED,37,1658407237,30,37,1658407237,30
31,10185,SCHEDULED,36,1658407296,30,36,1658407296,30
32,2487,SCHEDULED,65,1658407325,30,65,1658407325,30
33,2482,SCHEDULED,22,1658407342,30,22,1658407342,30
34,2457,SCHEDULED,-7,1658407373,30,-7,1658407373,30
35,2459,SCHEDULED,-28,1658407412,30,-28,1658407412,30
36,2460,SCHEDULED,-14,1658407426,30,-14,1658407426,30
37,10189,SCHEDULED,3,1658407503,30,3,1658407503,30
38,3059,SCHEDULED,-19,1658407541,30,-19,1658407541,30
39,3060,SCHEDULED,-58,1658407562,30,-58,1658407562,30
40,3061,SCHEDULED,-39,1658407581,30,-39,1658407581,30
41,3062,SCHEDULED,-69,1658407611,30,-69,1658407611,30
42,3051,SCHEDULED,-84,1658407656,30,-84,1658407656,30
43,19067,SCHEDULED,-89,1658407711,30,-89,1658407711,30
44,19050,SCHEDULED,-45,1658407815,30,-45,1658407815,30
45,19051,SCHEDULED,-83,1658407897,30,-83,1658407897,30
46,19052,SCHEDULED,-129,1658407971,30,-129,1658407971,30
47,10802,SCHEDULED,-85,1658408135,30,-85,1658408135,30
48,19,SCHEDULED,-131,1658408269,30,-131,1658408269,30
49,24,SCHEDULED,-138,1658408382,30,-138,1658408382,30
50,28,SCHEDULED,-194,1658408446,30,-194,1658408446,30
51,67,SCHEDULED,-284,1658408536,30,-284,1658408536,30
52,227,SCHEDULED,-340,1658408600,30,-340,1658408600,30
53,203,SCHEDULED,-410,1658408710,30,-340,1658408710,30
1,600389,SCHEDULED,0,0,0,130,0,0
2,600387,SCHEDULED,94,1658391754,30,148,1658391754,30
3,600385,SCHEDULED,79,1658391859,30,109,1658391859,30
4,600383,SCHEDULED,65,1658391965,30,129,1658391965,30
5,600381,SCHEDULED,58,1658392078,30,88,1658392078,30
6,600379,SCHEDULED,57,1658392197,30,120,1658392197,30
7,600377,SCHEDULED,16,1658392276,30,110,1658392276,30
8,600376,SCHEDULED,-4,1658392376,30,101,1658392376,30
9,600373,SCHEDULED,58,1658392558,30,91,1658392558,30
10,600371,SCHEDULED,14,1658392634,30,81,1658392634,30
11,600369,SCHEDULED,41,1658392781,30,72,1658392781,30
12,600005,SCHEDULED,282,1658393262,30,333,1658393262,30
13,600014,SCHEDULED,330,1658393430,30,394,1658393430,30
14,600018,SCHEDULED,336,1658393616,30,345,1658393616,30
15,600036,SCHEDULED,257,1658393777,30,325,1658393777,30
16,600012,SCHEDULED,202,1658394022,30,262,1658394022,30
17,600006,SCHEDULED,186,1658394126,30,216,1658394126,30
18,600085,SCHEDULED,191,1658394311,30,247,1658394311,30
19,600051,SCHEDULED,233,1658394473,30,295,1658394473,30
20,600053,SCHEDULED,182,1658394662,30,248,1658394662,30
21,600054,SCHEDULED,173,1658394773,30,208,1658394773,30
22,600197,SCHEDULED,162,1658394882,30,198,1658394882,30
23,600199,SCHEDULED,151,1658394991,30,219,1658394991,30
24,600201,SCHEDULED,166,1658395126,30,228,1658395126,30
25,600204,SCHEDULED,180,1658395320,30,250,1658395320,30
26,600207,SCHEDULED,136,1658395456,30,200,1658395456,30
27,600210,SCHEDULED,150,1658395590,30,211,1658395590,30
28,600213,SCHEDULED,160,1658395720,30,191,1658395720,30
29,600216,SCHEDULED,155,1658395835,30,192,1658395835,30
30,600219,SCHEDULED,0,1658395800,30,0,1658395800,30
31,600222,SCHEDULED,150,1658396070,30,210,1658396070,30
32,600224,SCHEDULED,133,1658396293,30,193,1658396293,30
33,600226,SCHEDULED,97,1658396377,30,163,1658396377,30
34,600228,SCHEDULED,104,1658396624,30,174,1658396624,30
35,600230,SCHEDULED,82,1658396782,30,175,1658396782,30
36,600232,SCHEDULED,89,1658396969,30,155,1658396969,30
37,600235,SCHEDULED,91,1658397091,30,185,1658397091,30
38,600237,SCHEDULED,67,1658397247,30,106,1658397247,30
39,600239,SCHEDULED,45,1658397405,30,171,1658397405,30
1,1132,SCHEDULED,0,0,0,0,0,0
2,1055,SCHEDULED,-9,1658408151,30,-9,1658408151,30
3,1052,SCHEDULED,-47,1658408233,30,-47,1658408233,30
4,1046,SCHEDULED,-84,1658408316,30,-84,1658408316,30
5,10079,SCHEDULED,-53,1658408407,30,-53,1658408407,30
6,10802,SCHEDULED,50,1658408630,30,50,1658408630,30
7,20,SCHEDULED,36,1658408796,30,36,1658408796,30
7,20,SCHEDULED,66,1658405286,30,72,1658405286,30
8,28,SCHEDULED,108,1658405448,30,108,1658405448,30
9,229,SCHEDULED,20,1658405660,30,20,1658405660,30
10,1021,SCHEDULED,-6,1658405754,30,-6,1658405754,30
11,10752,SCHEDULED,-55,1658405885,30,-55,1658405885,30
12,5032,SCHEDULED,-79,1658405981,30,-79,1658405981,30
1,600389,SCHEDULED,0,0,0,0,0,0
2,600387,SCHEDULED,0,1658408760,30,0,1658408760,30
1,600390,SCHEDULED,0,0,0,0,0,0
2,600387,SCHEDULED,0,1658406960,30,0,1658406960,30
3,600385,SCHEDULED,0,1658407080,30,0,1658407080,30
4,600383,SCHEDULED,0,1658407200,30,0,1658407200,30
5,600381,SCHEDULED,0,1658407320,30,0,1658407320,30
6,600379,SCHEDULED,0,1658407440,30,0,1658407440,30
7,600377,SCHEDULED,0,1658407560,30,0,1658407560,30
8,600376,SCHEDULED,0,1658407680,30,0,1658407680,30
9,600373,SCHEDULED,0,1658407800,30,0,1658407800,30
10,600371,SCHEDULED,0,1658407920,30,0,1658407920,30
11,600369,SCHEDULED,0,1658408040,30,0,1658408040,30
12,600005,SCHEDULED,0,1658408280,30,0,1658408280,30
13,600014,SCHEDULED,0,1658408400,30,0,1658408400,30
14,600018,SCHEDULED,0,1658408580,30,0,1658408580,30
15,600034,SCHEDULED,0,1658408820,30,0,1658408820,30
16,600012,SCHEDULED,0,1658409120,30,0,1658409120,30
17,600006,SCHEDULED,0,1658409240,30,0,1658409240,30
18,600085,SCHEDULED,0,1658409420,30,0,1658409420,30
19,600051,SCHEDULED,0,1658409540,30,0,1658409540,30
20,600053,SCHEDULED,0,1658409780,30,0,1658409780,30
21,600054,SCHEDULED,0,1658409900,30,0,1658409900,30
22,600197,SCHEDULED,0,1658410020,30,0,1658410020,30
23,600199,SCHEDULED,0,1658410140,30,0,1658410140,30
24,600201,SCHEDULED,0,1658410260,30,0,1658410260,30
25,600203,SCHEDULED,0,1658410440,30,0,1658410440,30
26,600206,SCHEDULED,0,1658410560,30,0,1658410560,30
27,600209,SCHEDULED,0,1658410680,30,0,1658410680,30
28,600212,SCHEDULED,0,1658410860,30,0,1658410860,30
29,600215,SCHEDULED,0,1658410980,30,0,1658410980,30
30,600218,SCHEDULED,0,1658411040,30,0,1658411040,30
31,600221,SCHEDULED,0,1658411160,30,0,1658411160,30
32,600224,SCHEDULED,0,1658411460,30,0,1658411460,30
33,600226,SCHEDULED,0,1658411580,30,0,1658411580,30
34,600228,SCHEDULED,0,1658411820,30,0,1658411820,30
35,600230,SCHEDULED,0,1658411940,30,0,1658411940,30
36,600232,SCHEDULED,0,1658412180,30,0,1658412180,30
37,600235,SCHEDULED,0,1658412300,30,0,1658412300,30
38,600237,SCHEDULED,0,1658412480,30,0,1658412480,30
39,600239,SCHEDULED,0,1658412660,30,0,1658412660,30
53,203,SCHEDULED,-195,1658405325,30,-195,1658405325,30
12,10923,SCHEDULED,90,1658405310,30,90,1658405310,30
13,4688,SCHEDULED,68,1658405348,30,68,1658405348,30
14,4691,SCHEDULED,90,1658405430,30,90,1658405430,30
15,4693,SCHEDULED,44,1658405504,30,44,1658405504,30
16,4697,SCHEDULED,83,1658405603,30,83,1658405603,30
17,4701,SCHEDULED,83,1658405663,30,83,1658405663,30
18,4720,SCHEDULED,80,1658405720,30,80,1658405720,30
19,1589,SCHEDULED,83,1658405783,30,83,1658405783,30
20,1591,SCHEDULED,71,1658405831,30,71,1658405831,30
21,1592,SCHEDULED,87,1658405907,30,87,1658405907,30
22,2200,SCHEDULED,106,1658406046,30,106,1658406046,30
23,1743,SCHEDULED,146,1658406266,30,146,1658406266,30
24,1747,SCHEDULED,117,1658406357,30,117,1658406357,30
25,1886,SCHEDULED,129,1658406429,30,129,1658406429,30
26,1951,SCHEDULED,124,1658406544,30,124,1658406544,30
27,266,SCHEDULED,74,1658406614,30,74,1658406614,30
28,271,SCHEDULED,71,1658406671,30,71,1658406671,30
29,10792,SCHEDULED,31,1658406871,30,31,1658406871,30
30,10780,SCHEDULED,55,1658406955,30,55,1658406955,30
31,10866,SCHEDULED,92,1658407172,30,92,1658407172,30
32,10709,SCHEDULED,96,1658407296,30,96,1658407296,30
1,10709,SCHEDULED,0,0,0,0,0,0
2,10802,SCHEDULED,-31,1658407289,30,-31,1658407289,30
3,10781,SCHEDULED,-14,1658407486,30,-14,1658407486,30
4,10793,SCHEDULED,-39,1658407581,30,-39,1658407581,30
5,272,SCHEDULED,63,1658407863,30,63,1658407863,30
6,267,SCHEDULED,4,1658407924,30,4,1658407924,30
7,1944,SCHEDULED,11,1658407991,30,11,1658407991,30
8,1889,SCHEDULED,-39,1658408121,30,-39,1658408121,30
9,1748,SCHEDULED,-13,1658408207,30,-13,1658408207,30
10,1754,SCHEDULED,-55,1658408285,30,-55,1658408285,30
11,2191,SCHEDULED,42,1658408502,30,42,1658408502,30
12,1593,SCHEDULED,6,1658408646,30,6,1658408646,30
13,1584,SCHEDULED,-37,1658408723,30,-37,1658408723,30
14,1586,SCHEDULED,-51,1658408769,30,-51,1658408769,30
15,10376,SCHEDULED,-43,1658408837,30,-43,1658408837,30
1,600278,SCHEDULED,0,1658403540,30,0,1658403540,30
2,600276,SCHEDULED,-10,1658403650,30,65,1658403650,30
3,600275,SCHEDULED,43,1658403883,30,36,1658403883,30
4,600273,SCHEDULED,-35,1658404045,30,46,1658404045,30
5,600272,SCHEDULED,23,1658404223,30,0,1658404223,30
6,600270,SCHEDULED,-79,1658404421,30,0,1658404421,30
7,600630,SCHEDULED,-69,1658404611,30,0,1658404611,30
8,600629,SCHEDULED,-8,1658404792,30,38,1658404792,30
9,600267,SCHEDULED,-45,1658404875,30,0,1658404875,30
10,600264,SCHEDULED,-69,1658404971,30,0,1658404971,30
11,600262,SCHEDULED,-84,1658405136,30,0,1658405136,30
12,600260,SCHEDULED,-41,1658405299,30,0,1658405299,30
13,600258,SCHEDULED,-30,1658405550,30,0,1658405550,30
14,600257,SCHEDULED,-30,1658405730,30,0,1658405730,30
15,600255,SCHEDULED,-30,1658405910,30,0,1658405910,30
16,600253,SCHEDULED,-30,1658406090,30,0,1658406090,30
17,600251,SCHEDULED,-30,1658406210,30,0,1658406210,30
18,600249,SCHEDULED,-30,1658406330,30,0,1658406330,30
19,600190,SCHEDULED,-30,1658406510,30,0,1658406510,30
20,600188,SCHEDULED,-30,1658406690,30,0,1658406690,30
21,600186,SCHEDULED,-30,1658406810,30,0,1658406810,30
22,600028,SCHEDULED,-30,1658407110,30,0,1658407110,30
23,600020,SCHEDULED,0,1658407260,30,0,1658407260,30
24,600013,SCHEDULED,-30,1658407470,30,0,1658407470,30
25,600000,SCHEDULED,-30,1658407650,30,10,1658407650,30
23,1743,SCHEDULED,121,1658405341,30,121,1658405341,30
24,1747,SCHEDULED,105,1658405445,30,105,1658405445,30
25,1886,SCHEDULED,117,1658405517,30,117,1658405517,30
26,1951,SCHEDULED,113,1658405633,30,113,1658405633,30
27,266,SCHEDULED,62,1658405702,30,62,1658405702,30
28,271,SCHEDULED,59,1658405759,30,59,1658405759,30
29,10792,SCHEDULED,19,1658405959,30,19,1658405959,30
30,10780,SCHEDULED,43,1658406043,30,43,1658406043,30
31,10866,SCHEDULED,80,1658406260,30,80,1658406260,30
32,10709,SCHEDULED,84,1658406384,30,84,1658406384,30
21,4665,SCHEDULED,411,1658405271,30,432,1658405271,30
22,4669,SCHEDULED,392,1658405372,30,392,1658405372,30
23,4671,SCHEDULED,338,1658405438,30,338,1658405438,30
24,4675,SCHEDULED,353,1658405513,30,353,1658405513,30
25,4650,SCHEDULED,356,1658405576,30,356,1658405576,30
26,4656,SCHEDULED,348,1658405628,30,348,1658405628,30
27,4647,SCHEDULED,379,1658405659,30,379,1658405659,30
28,765,SCHEDULED,373,1658405713,30,373,1658405713,30
29,4640,SCHEDULED,322,1658405782,30,322,1658405782,30
30,13049,SCHEDULED,323,1658405843,30,323,1658405843,30
31,13048,SCHEDULED,317,1658405897,30,317,1658405897,30
32,4641,SCHEDULED,399,1658406099,30,399,1658406099,30
38,3694,SCHEDULED,-81,1658405259,30,-48,1658405259,30
39,3695,SCHEDULED,-134,1658405266,30,-78,1658405266,30
40,3803,SCHEDULED,-115,1658405285,30,-78,1658405285,30
41,3712,SCHEDULED,-157,1658405303,30,-138,1658405303,30
42,3713,SCHEDULED,-191,1658405329,30,-191,1658405329,30
43,3716,SCHEDULED,-176,1658405404,30,-176,1658405404,30
1,5064,SCHEDULED,0,0,0,0,0,0
2,4998,SCHEDULED,-13,1658405987,30,-13,1658405987,30
3,4997,SCHEDULED,8,1658406008,30,8,1658406008,30
4,4993,SCHEDULED,-30,1658406030,30,-30,1658406030,30
5,4506,SCHEDULED,-54,1658406066,30,-54,1658406066,30
6,4510,SCHEDULED,-80,1658406100,30,-80,1658406100,30
7,4512,SCHEDULED,-58,1658406122,30,-58,1658406122,30
8,4514,SCHEDULED,-99,1658406141,30,-99,1658406141,30
9,729,SCHEDULED,-62,1658406178,30,-62,1658406178,30
10,5009,SCHEDULED,-94,1658406206,30,-94,1658406206,30
11,5007,SCHEDULED,-128,1658406232,30,-128,1658406232,30
12,4987,SCHEDULED,-150,1658406270,30,-150,1658406270,30
13,746,SCHEDULED,-122,1658406298,30,-122,1658406298,30
14,747,SCHEDULED,-158,1658406322,30,-158,1658406322,30
15,735,SCHEDULED,-164,1658406376,30,-164,1658406376,30
16,737,SCHEDULED,-128,1658406412,30,-128,1658406412,30
17,738,SCHEDULED,-150,1658406450,30,-150,1658406450,30
18,49,SCHEDULED,-230,1658406610,30,-230,1658406610,30
19,32,SCHEDULED,-238,1658406662,30,-238,1658406662,30
20,36,SCHEDULED,-242,1658406778,30,-242,1658406778,30
21,43,SCHEDULED,-154,1658406926,30,-154,1658406926,30
